,Product_ID,Source,Sales_Agent,Location,Delivery_Mode,Status
4846,10.0,2,5,9,2,0
4847,15.0,14,9,9,4,1
4848,27.0,2,8,1,0,1
4849,26.0,2,1,6,4,1
4850,19.0,14,6,16,2,1
4851,15.0,24,6,3,4,0
4852,15.0,2,6,10,4,0
4853,19.0,2,1,9,4,1
4854,15.0,2,6,10,4,0
4855,15.0,2,5,10,4,0
4856,18.0,2,3,1,4,1
4857,15.0,2,6,10,4,0
4859,18.0,14,5,3,4,0
4860,18.0,14,10,1,0,1
4862,9.0,2,1,9,4,1
4863,15.0,2,6,10,4,0
4864,15.0,2,5,10,4,0
4865,15.0,2,5,10,4,0
4867,15.0,14,8,1,0,0
4868,15.0,24,1,6,4,0
4869,9.0,24,4,1,4,0
4871,19.0,14,5,10,4,1
4872,18.0,14,1,10,2,0
4873,15.0,24,1,10,4,0
4874,19.0,14,6,11,4,0
4875,27.0,14,5,6,4,0
4876,9.0,24,5,9,4,0
4882,18.0,14,10,1,0,1
4886,19.0,14,1,6,4,1
4887,19.0,4,10,1,0,1
4888,18.0,14,6,10,4,0
4889,18.0,14,5,3,4,0
4890,15.0,2,5,10,4,0
4891,10.0,14,6,10,3,0
4892,9.0,14,1,16,3,0
4893,15.0,2,2,10,4,0
4894,15.0,2,2,10,4,1
4895,18.0,2,5,1,2,0
4896,15.0,2,1,10,4,0
4897,27.0,2,4,10,4,0
4898,15.0,2,4,10,4,1
4899,15.0,2,6,10,4,0
4900,15.0,2,6,10,4,0
4901,15.0,2,6,10,4,0
4902,15.0,2,6,10,4,0
4903,19.0,12,6,9,2,0
4904,15.0,2,8,1,4,1
4905,15.0,2,1,10,4,0
4906,19.0,2,5,10,4,0
4907,15.0,2,1,10,4,0
4908,27.0,14,1,2,4,1
4909,19.0,24,10,1,4,1
4910,25.0,2,6,6,2,0
4912,5.0,14,6,6,4,0
4914,9.0,24,5,10,4,1
4915,27.0,24,1,10,4,0
4916,9.0,2,5,6,2,1
4917,18.0,12,8,1,0,0
4918,27.0,2,2,1,0,1
4920,27.0,24,1,7,4,1
4921,15.0,14,6,2,4,0
4922,27.0,14,2,1,0,1
4924,18.0,14,5,2,2,0
4925,27.0,24,1,6,4,0
4926,9.0,14,1,10,4,1
4927,18.0,2,6,2,0,0
4928,27.0,14,3,1,0,1
4929,18.0,2,1,11,4,1
4930,18.0,14,4,1,0,1
4931,18.0,10,6,12,4,1
4932,18.0,14,3,1,0,1
4933,18.0,2,5,6,4,0
4934,18.0,14,1,6,4,1
4937,18.0,24,5,10,4,0
4938,19.0,14,4,1,0,1
4939,8.0,14,3,1,0,1
4940,18.0,14,6,2,4,1
4941,19.0,24,1,3,4,1
4943,27.0,14,6,2,2,0
4944,15.0,2,1,10,4,0
4945,15.0,2,6,0,4,0
4946,5.0,2,6,6,2,0
4947,15.0,2,1,10,4,0
4948,15.0,2,5,10,4,0
4949,15.0,2,6,10,4,0
4950,5.0,14,2,1,0,0
4951,1.0,12,1,6,4,0
4952,15.0,2,6,10,4,0
4953,9.0,2,8,1,0,1
4954,15.0,2,9,10,4,1
4955,10.0,2,10,1,0,1
4956,15.0,23,9,10,4,0
4958,18.0,24,6,10,2,1
4959,18.0,24,1,1,0,1
4960,15.0,14,1,2,4,0
4961,19.0,14,3,1,4,1
4962,18.0,24,5,2,2,1
4963,19.0,14,1,16,2,0
4964,18.0,2,5,2,2,1
4965,18.0,24,1,6,4,1
4967,15.0,14,1,10,4,0
4968,15.0,2,6,10,4,0
4969,15.0,2,1,10,4,0
4970,15.0,2,5,10,4,0
4972,9.0,2,1,2,4,1
4973,15.0,2,6,10,4,0
4974,15.0,2,6,10,4,0
4975,15.0,2,5,10,4,0
4976,18.0,14,5,9,4,0
4977,19.0,1,1,9,4,1
4978,18.0,14,5,6,2,0
4980,11.0,2,10,1,0,1
4981,5.0,14,6,10,2,0
4982,18.0,10,5,2,2,0
4983,18.0,10,5,10,2,0
4984,9.0,14,1,11,2,1
4985,18.0,14,6,11,4,0
4986,15.0,1,6,10,4,0
4987,19.0,7,10,1,0,1
4988,18.0,2,6,3,2,0
4989,1.0,14,10,1,4,1
4990,18.0,10,6,3,4,1
4993,5.0,14,6,9,4,1
4994,9.0,14,1,11,4,0
4998,9.0,12,5,1,2,1
5000,18.0,2,6,2,2,0
5001,19.0,14,1,10,4,1
5002,5.0,24,6,11,4,0
5003,27.0,14,5,6,4,0
5005,15.0,2,5,10,4,0
5006,19.0,2,1,3,4,1
5007,9.0,2,5,10,4,0
5008,15.0,2,6,10,4,0
5010,15.0,2,6,10,4,0
5011,19.0,2,6,10,4,0
5013,15.0,2,5,10,4,0
5014,10.0,2,5,3,4,0
5015,18.0,2,6,10,2,0
5016,15.0,2,9,10,4,1
5017,15.0,2,1,10,4,1
5018,19.0,2,6,1,2,0
5019,18.0,24,1,2,4,0
5022,19.0,24,5,6,4,0
5024,15.0,24,1,11,2,0
5025,18.0,14,1,10,2,0
5026,27.0,24,5,10,4,1
5028,19.0,14,5,3,4,0
5029,15.0,24,6,10,4,0
5031,5.0,14,6,10,4,0
5032,9.0,14,5,16,2,0
5033,9.0,24,6,10,4,0
5034,18.0,24,5,10,4,1
5035,5.0,24,10,1,0,1
5036,18.0,14,3,1,0,1
5037,9.0,14,6,9,2,1
5039,19.0,2,5,3,2,1
5041,10.0,2,6,3,2,0
5042,19.0,2,5,3,2,1
5043,18.0,2,6,10,0,0
5044,18.0,2,6,1,2,0
5046,27.0,2,6,10,2,0
5047,15.0,14,5,9,2,0
5048,15.0,2,6,10,4,0
5049,15.0,2,5,10,4,0
5050,15.0,2,6,10,4,0
5051,15.0,2,5,10,4,0
5052,9.0,2,5,6,2,1
5054,19.0,14,8,1,0,1
5056,27.0,7,5,1,2,1
5057,15.0,2,6,10,4,0
5058,15.0,2,6,10,4,0
5059,9.0,2,9,10,4,1
5060,19.0,14,6,3,4,0
5061,15.0,2,5,10,4,0
5062,15.0,2,5,10,4,0
5063,15.0,2,6,10,4,0
5065,1.0,14,5,6,2,0
5066,15.0,24,6,10,4,0
5067,15.0,24,6,10,4,0
5069,5.0,10,10,6,4,1
5070,5.0,14,1,6,2,1
5071,9.0,14,6,10,2,0
5073,19.0,12,5,3,4,0
5074,5.0,14,6,7,4,0
5077,10.0,2,1,2,4,1
5078,14.0,14,5,10,4,0
5079,19.0,2,10,1,0,1
5080,19.0,2,7,1,0,1
5081,5.0,2,5,1,2,0
5082,9.0,14,1,3,2,0
5083,19.0,14,1,1,4,1
5084,18.0,14,8,1,0,1
5087,19.0,2,6,10,2,0
5088,19.0,2,6,6,4,0
5089,9.0,24,1,6,4,0
5091,18.0,2,5,2,2,0
5093,27.0,10,10,1,0,1
5094,18.0,14,10,1,0,1
5095,18.0,2,6,2,2,1
5096,15.0,2,6,10,4,0
5097,15.0,2,1,10,4,0
5098,15.0,2,1,10,4,0
5099,15.0,2,5,10,4,0
5101,9.0,14,4,1,0,0
5105,14.0,2,5,10,4,0
5107,18.0,2,5,9,4,1
5108,6.0,2,6,10,2,0
5109,27.0,2,7,1,4,1
5110,15.0,2,6,10,4,0
5112,18.0,24,5,10,4,0
5113,20.0,24,4,1,4,0
5114,19.0,24,1,10,4,1
5115,9.0,24,8,1,0,1
5116,19.0,14,1,2,4,1
5117,2.0,14,6,2,2,0
5118,18.0,24,4,1,0,1
5119,5.0,14,4,1,0,0
5120,18.0,14,2,1,0,1
5121,25.0,14,4,1,0,1
5122,27.0,14,2,1,0,1
5123,9.0,14,1,3,4,0
5125,19.0,2,3,1,0,1
5127,18.0,2,10,1,0,1
5128,19.0,2,6,3,4,0
5130,18.0,14,1,10,4,1
5131,5.0,14,4,1,0,0
5132,19.0,2,4,1,0,1
5134,27.0,24,2,1,4,1
5135,19.0,14,1,13,2,0
5136,19.0,14,5,2,4,0
5137,18.0,10,4,1,0,0
5139,19.0,4,5,16,2,0
5140,15.0,2,1,10,4,0
5141,15.0,2,6,10,4,0
5143,18.0,2,6,1,2,0
5144,5.0,2,1,6,4,1
5145,15.0,2,5,10,4,0
5146,15.0,2,6,10,4,0
5147,15.0,2,1,10,4,0
5148,15.0,2,5,10,4,0
5150,15.0,2,6,10,4,0
5151,27.0,2,6,9,2,0
5152,14.0,2,5,10,4,0
5153,27.0,2,5,1,0,1
5154,15.0,2,6,10,4,0
5155,15.0,2,5,10,4,0
5156,18.0,2,5,2,4,1
5157,15.0,2,6,10,4,0
5158,18.0,2,6,10,4,0
5159,19.0,12,1,2,2,1
5160,27.0,14,1,9,4,0
5162,15.0,14,5,15,4,0
5163,18.0,14,1,13,4,0
5164,19.0,14,6,10,2,1
5165,27.0,2,1,6,4,0
5167,9.0,14,5,11,4,1
5168,18.0,14,8,1,0,1
5170,27.0,2,6,2,0,1
5172,5.0,14,8,1,0,1
5173,2.0,14,5,15,2,0
5174,15.0,2,4,1,0,0
5175,5.0,14,6,10,4,0
5177,5.0,6,1,2,2,1
5178,18.0,13,6,3,2,0
5179,18.0,13,1,3,4,0
5180,15.0,2,5,10,4,0
5181,27.0,2,6,10,2,1
5182,14.0,2,5,10,4,0
5183,15.0,2,5,10,4,0
5184,15.0,2,6,10,4,0
5185,15.0,2,1,10,4,0
5186,27.0,2,5,3,4,1
5187,27.0,2,6,10,4,0
5189,15.0,2,6,10,4,0
5190,14.0,2,5,10,4,0
5191,14.0,2,5,10,4,0
5192,15.0,2,6,10,4,0
5193,27.0,2,6,3,4,1
5194,15.0,2,5,10,4,0
5195,15.0,2,6,10,4,0
5196,15.0,2,1,10,4,0
5197,5.0,10,5,1,4,1
5198,19.0,10,1,9,4,1
5199,9.0,14,5,3,4,0
5200,27.0,24,1,10,4,0
5201,27.0,10,1,2,4,0
5204,18.0,14,5,6,4,0
5205,9.0,14,5,3,4,0
5206,19.0,2,10,1,0,1
5207,18.0,14,6,2,4,0
5208,19.0,14,4,1,0,1
5210,5.0,4,5,16,2,0
5211,27.0,24,5,10,4,0
5212,27.0,2,10,1,0,1
5213,5.0,10,1,2,4,0
5215,18.0,2,6,2,4,0
5216,9.0,2,1,2,4,1
5217,15.0,2,5,10,4,0
5219,19.0,2,1,9,4,1
5220,14.0,2,5,10,4,0
5221,15.0,2,6,10,4,0
5222,15.0,2,5,10,4,0
5223,27.0,2,1,3,4,1
5224,15.0,2,6,10,4,0
5225,18.0,24,10,1,2,1
5226,9.0,2,3,1,0,1
5227,5.0,2,8,1,0,1
5228,27.0,24,1,2,4,1
5231,15.0,14,5,2,4,0
5233,27.0,24,6,2,4,1
5234,9.0,24,5,10,4,0
5236,27.0,24,8,1,0,1
5238,20.0,24,10,1,4,1
5239,18.0,10,6,7,2,0
5240,18.0,10,10,1,0,0
5241,27.0,14,6,6,2,0
5242,27.0,14,6,3,4,0
5243,9.0,14,1,9,2,0
5244,27.0,14,4,1,0,1
5246,10.0,14,2,1,0,1
5248,5.0,24,5,11,4,0
5250,15.0,2,1,10,4,0
5251,15.0,2,6,10,4,0
5252,15.0,2,5,10,4,0
5253,18.0,24,1,13,4,0
5254,9.0,12,6,7,4,1
5255,9.0,24,6,10,4,0
5256,27.0,14,1,10,4,0
5257,19.0,14,5,3,4,0
5260,27.0,24,6,10,4,0
5261,9.0,2,1,1,0,0
5262,19.0,24,5,11,4,1
5263,27.0,16,1,6,2,0
5265,5.0,16,6,12,2,0
5266,27.0,16,6,6,2,0
5267,9.0,16,1,2,0,0
5268,19.0,16,6,9,0,0
5270,19.0,24,10,1,2,1
5271,9.0,16,1,15,2,0
5272,25.0,4,10,1,0,0
5274,27.0,22,6,2,0,0
5277,19.0,2,1,6,2,1
5278,18.0,2,5,2,2,1
5280,27.0,2,1,3,2,1
5281,27.0,24,6,10,4,0
5282,21.0,14,6,3,4,1
5283,27.0,10,4,1,0,1
5284,27.0,24,1,10,4,0
5286,15.0,2,6,10,4,0
5287,15.0,2,5,10,4,0
5288,18.0,10,6,3,4,0
5289,15.0,2,6,10,4,0
5290,9.0,24,6,3,4,0
5291,15.0,2,6,10,4,0
5292,15.0,14,1,10,4,0
5293,27.0,2,3,1,0,1
5294,27.0,14,6,10,4,0
5295,18.0,24,6,2,4,0
5297,27.0,2,10,3,0,1
5298,27.0,14,1,10,4,0
5299,27.0,14,6,2,2,0
5300,5.0,14,1,3,4,1
5301,9.0,13,1,13,2,0
5302,9.0,12,1,12,2,0
5303,18.0,24,6,2,2,1
5304,18.0,24,6,11,2,0
5307,15.0,24,6,10,0,0
5309,16.0,24,0,1,0,0
5310,15.0,23,5,10,4,0
5312,9.0,14,5,16,2,0
5314,15.0,24,1,10,2,0
5315,18.0,2,6,1,4,0
5316,15.0,2,5,10,4,0
5317,18.0,2,1,3,4,1
5321,15.0,16,5,10,1,1
5322,15.0,10,5,3,2,0
5323,15.0,16,0,10,3,0
5324,19.0,2,5,6,2,1
5325,1.0,24,4,1,0,0
5326,18.0,10,2,1,0,1
5328,27.0,16,4,1,0,0
5330,9.0,2,1,2,4,1
5331,15.0,2,5,10,4,0
5332,15.0,2,6,10,4,0
5333,14.0,2,5,10,4,0
5334,15.0,2,5,10,4,0
5335,22.0,2,6,10,4,1
5336,14.0,2,5,10,4,0
5337,15.0,2,1,10,4,1
5338,15.0,2,6,10,4,0
5339,15.0,2,5,10,4,0
5341,15.0,2,5,10,4,0
5342,15.0,2,5,10,4,0
5343,9.0,16,5,3,2,1
5344,18.0,10,6,3,2,1
5345,5.0,16,1,11,2,1
5346,18.0,16,5,15,2,0
5347,15.0,2,6,10,4,0
5348,9.0,2,5,2,4,0
5349,18.0,2,5,3,4,0
5350,18.0,16,1,15,2,0
5351,15.0,2,5,10,4,0
5352,19.0,2,5,10,4,1
5353,15.0,2,6,10,4,0
5354,15.0,2,8,1,0,1
5355,18.0,2,5,9,4,1
5356,5.0,10,7,1,0,1
5357,18.0,10,6,3,2,0
5358,26.0,2,6,3,2,1
5359,19.0,2,5,15,2,0
5361,19.0,16,5,2,2,1
5362,15.0,2,5,10,4,0
5363,15.0,2,6,10,4,0
5364,19.0,2,5,1,4,0
5365,15.0,2,5,10,4,0
5366,15.0,2,1,10,4,0
5368,9.0,16,1,9,2,0
5369,18.0,4,4,2,0,1
5371,27.0,10,7,6,0,1
5372,1.0,2,3,1,0,1
5373,5.0,2,5,14,2,0
5374,10.0,14,5,3,2,1
5375,9.0,14,5,2,4,0
5376,20.0,14,6,10,4,0
5377,18.0,13,1,10,4,0
5378,15.0,23,1,10,4,0
5379,9.0,12,6,3,4,0
5380,27.0,2,5,10,2,1
5381,18.0,14,5,2,4,0
5382,19.0,2,1,2,2,1
5384,18.0,16,8,1,0,0
5385,9.0,24,1,2,2,0
5386,27.0,24,8,1,0,1
5387,19.0,24,6,3,4,0
5388,15.0,24,5,10,4,0
5389,9.0,2,10,1,0,1
5390,27.0,14,5,2,2,0
5391,15.0,23,1,10,4,0
5392,15.0,14,6,14,2,0
5394,9.0,12,10,1,0,0
5395,27.0,2,10,1,0,1
5396,5.0,10,5,2,2,0
5397,5.0,24,6,1,2,0
5398,18.0,24,5,3,4,0
5399,15.0,24,1,10,4,0
5400,18.0,14,6,14,4,1
5401,15.0,14,1,2,4,0
5403,27.0,10,10,1,0,1
5404,18.0,14,5,13,4,0
5405,9.0,24,5,2,4,1
5406,19.0,24,4,1,4,1
5407,15.0,23,1,10,4,0
5408,5.0,2,5,2,2,1
5410,19.0,14,5,7,4,1
5412,15.0,12,5,10,4,0
5413,5.0,10,7,1,0,0
5414,15.0,14,1,11,4,0
5415,10.0,8,8,1,0,1
5417,5.0,24,6,2,4,0
5418,19.0,24,5,9,4,0
5420,19.0,12,5,6,2,0
5423,5.0,2,4,1,0,0
5424,19.0,2,3,1,0,1
5426,19.0,10,6,10,4,0
5427,15.0,2,5,10,4,0
5428,15.0,2,5,10,4,0
5429,9.0,2,6,2,0,0
5430,15.0,2,5,10,4,0
5431,18.0,12,5,2,4,0
5432,27.0,14,5,6,4,1
5433,15.0,24,1,2,4,0
5434,18.0,2,4,1,0,1
5435,15.0,2,1,10,4,0
5436,15.0,14,8,1,0,0
5437,27.0,24,1,6,4,1
5438,15.0,23,5,10,4,0
5439,1.0,24,1,10,4,0
5440,1.0,24,5,13,4,0
5441,18.0,14,5,16,2,1
5442,11.0,14,1,10,2,0
5443,9.0,14,10,1,0,1
5444,27.0,24,1,2,4,1
5445,18.0,24,8,1,0,1
5446,27.0,10,5,6,0,0
5448,19.0,4,10,1,0,1
5451,5.0,10,5,10,4,1
5453,19.0,14,5,2,2,0
5454,18.0,14,8,1,0,1
5455,5.0,14,7,1,0,1
5456,27.0,10,1,9,2,0
5457,1.0,24,5,6,2,0
5458,15.0,12,8,1,0,1
5459,9.0,14,4,1,0,0
5460,9.0,12,1,6,2,0
5461,15.0,12,1,10,4,0
5463,9.0,7,10,1,0,1
5465,9.0,9,3,1,0,0
5466,5.0,9,4,1,0,0
5470,9.0,2,5,2,2,0
5471,5.0,2,1,9,4,0
5472,15.0,2,1,10,4,0
5473,18.0,2,1,3,4,1
5474,15.0,2,5,10,4,1
5475,15.0,2,6,10,4,0
5476,15.0,2,1,10,4,0
5477,15.0,2,5,10,4,0
5478,19.0,2,1,10,4,1
5479,15.0,2,1,10,4,0
5481,18.0,24,5,2,2,1
5483,27.0,14,6,9,2,0
5484,15.0,23,1,10,4,0
5485,15.0,24,6,10,4,0
5489,12.0,24,8,1,4,1
5491,18.0,14,6,16,2,0
5492,18.0,14,1,1,2,1
5493,27.0,10,1,6,2,0
5494,19.0,12,1,6,2,0
5495,15.0,24,6,10,4,0
5497,5.0,2,1,11,4,0
5498,9.0,2,1,2,4,1
5499,19.0,24,6,3,4,1
5501,5.0,2,1,11,4,1
5503,5.0,9,7,1,0,1
5504,18.0,14,6,2,4,0
5505,18.0,10,7,1,0,1
5506,15.0,2,6,10,4,0
5507,15.0,2,1,10,4,0
5509,27.0,2,1,9,4,1
5510,15.0,2,6,10,4,0
5511,15.0,2,6,10,4,0
5512,14.0,2,5,10,4,0
5513,15.0,2,6,10,4,0
5514,14.0,2,5,10,4,0
5515,15.0,2,1,10,4,0
5516,27.0,2,4,1,0,1
5517,27.0,14,6,10,4,0
5518,18.0,24,5,2,4,0
5519,15.0,12,1,11,4,0
5521,27.0,24,5,16,2,1
5524,9.0,15,6,9,2,0
5525,19.0,24,1,9,2,1
5526,15.0,14,8,1,0,0
5527,19.0,14,4,9,0,1
5529,15.0,2,6,10,4,0
5531,5.0,2,6,1,4,0
5532,15.0,2,6,10,4,0
5533,9.0,2,5,3,4,0
5534,15.0,2,6,1,4,0
5536,15.0,2,6,10,4,0
5537,15.0,2,6,10,4,0
5540,18.0,2,8,1,0,1
5541,18.0,14,1,2,2,1
5542,20.0,14,6,10,2,0
5543,19.0,2,3,1,0,1
5544,19.0,14,10,1,0,0
5545,5.0,24,5,10,4,0
5546,9.0,24,6,10,4,0
5547,27.0,24,1,9,4,0
5548,11.0,14,6,15,0,0
5551,18.0,14,8,1,0,1
5553,18.0,13,1,1,4,1
5555,27.0,2,1,6,4,1
5556,27.0,14,1,6,4,0
5557,9.0,2,1,2,4,1
5558,18.0,2,1,1,4,1
5559,18.0,14,1,2,4,1
5560,5.0,11,5,6,4,0
5562,5.0,9,8,1,0,0
5563,5.0,9,3,6,0,1
5564,19.0,9,10,1,0,1
5565,27.0,9,7,1,0,1
5566,27.0,24,6,2,4,0
5568,15.0,14,1,3,4,1
5569,19.0,2,1,2,0,1
5570,15.0,14,1,10,0,0
5572,9.0,24,1,1,0,1
5573,27.0,14,1,6,4,1
5574,27.0,14,6,10,2,0
5576,27.0,2,6,10,2,0
5578,27.0,2,5,1,2,1
5579,15.0,24,6,10,4,0
5581,27.0,10,6,2,2,0
5583,15.0,2,6,10,4,0
5584,20.0,14,5,1,0,1
5585,15.0,2,1,10,4,0
5586,15.0,2,1,10,4,0
5587,9.0,2,7,1,0,1
5588,15.0,2,1,10,4,0
5589,15.0,2,5,10,4,0
5590,15.0,2,1,10,4,1
5591,15.0,2,1,10,4,0
5592,15.0,2,6,10,4,0
5595,9.0,24,10,9,0,1
5596,5.0,24,10,1,4,0
5597,18.0,24,5,11,2,1
5598,18.0,4,5,2,2,1
5599,19.0,2,1,2,4,1
5600,19.0,4,2,1,4,0
5601,9.0,16,5,13,2,0
5602,19.0,2,8,1,0,1
5603,9.0,24,1,1,0,1
5604,9.0,8,7,1,0,1
5605,19.0,2,5,6,0,1
5609,27.0,2,5,2,2,0
5611,18.0,2,8,1,0,0
5612,18.0,2,3,1,0,0
5613,27.0,2,1,9,2,1
5614,15.0,2,5,10,4,0
5616,18.0,2,6,10,2,0
5618,18.0,2,1,6,4,0
5619,19.0,2,5,3,4,0
5620,27.0,2,4,1,0,1
5621,5.0,2,6,16,2,0
5622,27.0,2,3,1,0,1
5623,5.0,2,8,1,0,0
5624,19.0,2,5,2,2,1
5625,19.0,2,5,2,2,1
5626,18.0,2,5,15,1,1
5628,15.0,24,1,10,4,0
5629,18.0,14,5,13,2,1
5630,18.0,12,5,3,2,1
5631,15.0,14,6,2,4,0
5632,10.0,14,3,1,0,1
5634,15.0,2,1,10,4,0
5635,1.0,2,2,1,0,0
5636,15.0,2,5,10,4,0
5637,9.0,2,5,9,2,0
5638,15.0,2,6,10,4,0
5639,18.0,14,1,2,2,1
5640,18.0,2,1,1,4,1
5642,22.0,2,6,6,4,0
5643,9.0,2,5,15,4,0
5644,15.0,2,6,10,4,0
5647,9.0,24,10,1,0,1
5648,25.0,14,1,10,2,0
5649,18.0,24,1,6,4,0
5650,18.0,14,10,1,0,0
5651,15.0,23,1,10,4,1
5652,15.0,23,1,10,4,1
5653,18.0,24,6,10,2,0
5654,19.0,24,1,10,2,0
5655,15.0,23,5,10,4,0
5656,27.0,24,6,10,2,0
5657,18.0,24,5,9,2,0
5659,15.0,23,1,10,4,0
5660,15.0,24,5,10,4,0
5661,10.0,14,5,11,4,1
5663,15.0,23,6,10,0,0
5665,15.0,14,9,1,0,0
5666,15.0,12,1,3,4,1
5667,18.0,24,6,2,0,0
5671,9.0,14,5,10,2,0
5672,27.0,24,5,10,4,1
5674,18.0,24,6,10,4,1
5675,18.0,14,2,1,0,0
5676,27.0,14,10,1,0,1
5677,18.0,2,1,2,2,1
5678,9.0,2,4,1,0,1
5679,15.0,12,5,11,2,0
5680,18.0,24,5,3,2,0
5681,18.0,10,1,6,2,1
5682,18.0,14,5,2,2,0
5684,19.0,14,8,1,0,0
5686,18.0,14,4,1,0,0
5689,21.0,14,5,9,2,1
5691,25.0,14,1,10,2,0
5692,15.0,2,1,10,4,0
5693,18.0,2,1,2,4,0
5694,9.0,9,4,1,0,0
5695,27.0,24,5,2,2,0
5696,1.0,14,6,10,2,0
5697,15.0,2,6,10,4,0
5698,1.0,2,4,1,4,1
5699,15.0,2,5,10,4,0
5700,27.0,2,6,6,2,0
5701,15.0,2,1,10,4,0
5702,15.0,2,5,10,4,0
5703,15.0,2,1,10,4,0
5704,5.0,24,8,1,0,1
5705,15.0,24,1,10,2,0
5706,19.0,14,5,9,2,1
5708,18.0,12,8,1,0,1
5711,18.0,12,5,6,2,0
5713,5.0,14,6,6,2,1
5714,10.0,14,1,6,2,0
5715,15.0,12,5,10,0,0
5716,5.0,9,4,1,0,0
5717,18.0,12,10,1,0,1
5718,18.0,14,5,2,2,0
5720,21.0,12,1,9,0,1
5721,18.0,2,8,1,0,1
5722,27.0,14,6,11,2,1
5723,17.0,24,3,1,0,0
5724,27.0,24,1,1,0,0
5725,19.0,2,1,10,4,1
5726,15.0,12,6,3,0,0
5727,19.0,24,5,14,2,0
5729,18.0,14,4,1,0,1
5730,18.0,2,6,2,2,1
5731,12.0,2,1,6,0,0
5732,27.0,2,6,2,2,0
5734,15.0,2,1,10,4,0
5735,15.0,2,1,10,4,0
5736,17.0,24,1,2,4,0
5737,18.0,14,10,1,0,1
5738,27.0,2,1,1,0,1
5739,15.0,24,5,10,0,0
5740,9.0,2,1,6,0,0
5741,18.0,12,5,10,2,0
5742,5.0,15,1,3,2,0
5743,9.0,2,6,2,2,1
5744,15.0,2,5,10,4,1
5745,15.0,2,1,10,4,0
5746,15.0,2,1,10,4,0
5747,15.0,2,5,10,4,1
5748,15.0,2,1,10,4,0
5749,9.0,2,5,6,4,0
5750,13.0,14,1,7,0,0
5751,9.0,2,6,11,0,0
5752,5.0,14,2,1,0,1
5754,15.0,24,1,3,0,0
5756,27.0,24,8,1,0,1
5757,18.0,24,6,9,0,1
5758,1.0,14,9,1,0,0
5759,27.0,2,1,2,2,1
5760,17.0,24,6,13,2,0
5761,1.0,14,5,6,0,1
5764,22.0,14,5,10,0,0
5765,5.0,2,6,2,4,1
5766,10.0,14,5,9,2,0
5767,18.0,2,6,14,2,0
5768,18.0,12,6,10,2,0
5769,19.0,21,10,1,0,1
5772,18.0,2,6,1,4,0
5773,18.0,12,6,5,2,0
5774,9.0,2,6,2,2,1
5775,2.0,14,6,2,0,0
5776,19.0,14,6,3,0,0
5777,10.0,4,7,3,3,1
5779,18.0,14,10,1,0,1
5780,13.0,2,5,11,4,1
5782,19.0,2,6,2,2,0
5783,18.0,14,6,2,2,0
5784,1.0,14,5,2,0,1
5785,9.0,14,5,12,0,0
5788,18.0,2,1,6,0,0
5789,23.0,2,1,3,3,0
5790,22.0,2,6,2,2,0
5792,28.0,2,5,11,3,0
5793,18.0,2,6,9,2,0
5794,19.0,2,1,3,4,1
5796,21.0,2,5,8,2,1
5798,18.0,2,5,10,4,0
5800,20.0,24,5,1,0,0
5801,15.0,24,5,10,0,0
5802,15.0,24,5,10,0,0
5803,9.0,21,10,1,0,1
5806,19.0,14,4,1,0,0
5811,9.0,14,6,3,0,1
5814,9.0,2,1,2,4,1
5815,9.0,14,2,1,0,1
5816,9.0,4,5,2,2,1
5817,18.0,2,5,6,0,0
5818,18.0,24,1,1,0,1
5819,19.0,14,4,1,0,0
5822,18.0,2,10,2,4,1
5823,15.0,2,6,3,3,0
5824,15.0,2,5,10,4,0
5825,5.0,2,7,1,0,1
5826,19.0,14,1,10,0,0
5828,5.0,14,5,3,2,0
5829,5.0,2,8,1,0,1
5830,10.0,2,1,6,2,0
5831,9.0,2,5,2,2,0
5832,5.0,14,6,2,2,1
5835,27.0,14,5,2,0,1
5836,18.0,14,5,6,0,1
5837,15.0,21,10,1,0,0
5838,5.0,14,1,6,0,1
5839,9.0,2,5,9,4,1
5840,27.0,9,4,1,0,1
5841,9.0,21,10,1,0,1
5842,18.0,2,1,13,4,1
5843,8.0,14,6,10,0,0
5844,19.0,14,6,11,0,0
5845,18.0,2,6,2,2,0
5846,18.0,14,1,10,0,0
5847,9.0,12,5,3,0,0
5848,18.0,12,5,10,0,0
5849,26.0,7,5,10,2,0
5851,15.0,2,6,10,4,0
5852,14.0,2,5,3,4,0
5853,15.0,2,1,10,4,0
5854,14.0,2,1,10,4,0
5855,5.0,19,4,1,0,0
5856,18.0,24,10,1,0,1
5857,15.0,24,5,10,0,0
5859,9.0,12,10,1,0,0
5860,18.0,12,6,2,0,0
5861,19.0,12,7,1,0,1
5863,18.0,14,3,1,0,1
5864,18.0,14,5,9,0,1
5865,27.0,14,3,1,0,1
5866,19.0,12,4,6,0,1
5867,27.0,24,6,2,0,0
5868,9.0,14,8,1,0,0
5869,15.0,24,3,10,0,0
5870,18.0,2,1,1,0,1
5871,24.0,24,1,9,0,0
5872,27.0,7,8,1,0,1
5874,9.0,16,5,4,2,1
5875,7.0,16,0,1,3,0
5876,18.0,16,5,3,2,1
5877,18.0,16,5,9,2,1
5878,18.0,24,1,6,0,1
5880,19.0,21,10,1,0,1
5881,10.0,24,1,3,0,1
5883,19.0,2,10,1,0,1
5884,18.0,2,7,1,0,1
5885,18.0,24,3,1,0,0
5886,15.0,24,2,1,0,0
